Op	InType	OutType	Template	DesignStat	DPD	TWDFR
dotnet_shift_left_by_37	unsigned64	unsigned64	sync	impl	1,238	-0,138
dotnet_shift_left_by_37	signed64	signed64	sync	impl	1,238	-0,138
dotnet_shift_right_by_37	unsigned64	unsigned64	sync	impl	1,335	-0,150
dotnet_shift_right_by_37	signed64	signed64	sync	impl	3,356	-0,154
mul_by_137438953472	unsigned64	unsigned64	sync	impl	1,238	-0,138
mul_by_137438953472	signed64	signed64	sync	impl	1,238	-0,138
div_by_137438953472	unsigned64	unsigned64	sync	impl	1,335	-0,150
div_by_137438953472	signed64	signed64	sync	impl	7,721	-0,192
dotnet_shift_left_by_38	unsigned64	unsigned64	sync	impl	1,581	-0,248
dotnet_shift_left_by_38	signed64	signed64	sync	impl	1,581	-0,248
dotnet_shift_right_by_38	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_38	signed64	signed64	sync	impl	3,406	-0,155
mul_by_274877906944	unsigned64	unsigned64	sync	impl	1,581	-0,248
mul_by_274877906944	signed64	signed64	sync	impl	1,581	-0,248
div_by_274877906944	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_274877906944	signed64	signed64	sync	impl	7,688	-0,375
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_left_by_39	signed64	signed64	sync	impl	1,221	-0,139
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	1,335	-0,154
dotnet_shift_right_by_39	signed64	signed64	sync	impl	3,342	-0,156
mul_by_549755813888	unsigned64	unsigned64	sync	impl	1,221	-0,139
mul_by_549755813888	signed64	signed64	sync	impl	1,221	-0,139
div_by_549755813888	unsigned64	unsigned64	sync	impl	1,335	-0,154
div_by_549755813888	signed64	signed64	sync	impl	7,899	-0,222
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	1,071	-0,141
dotnet_shift_left_by_40	signed64	signed64	sync	impl	1,071	-0,141
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	1,238	-0,139
dotnet_shift_right_by_40	signed64	signed64	sync	impl	3,446	-0,136
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	1,071	-0,141
mul_by_1099511627776	signed64	signed64	sync	impl	1,071	-0,141
div_by_1099511627776	unsigned64	unsigned64	sync	impl	1,238	-0,139
div_by_1099511627776	signed64	signed64	sync	impl	7,742	-0,232
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	1,072	-0,248
dotnet_shift_left_by_41	signed64	signed64	sync	impl	1,072	-0,248
dotnet_shift_right_by_41	unsigned64	unsigned64	sync	impl	1,335	-0,156
dotnet_shift_right_by_41	signed64	signed64	sync	impl	3,121	-0,167
mul_by_2199023255552	unsigned64	unsigned64	sync	impl	1,072	-0,248
mul_by_2199023255552	signed64	signed64	sync	impl	1,072	-0,248
div_by_2199023255552	unsigned64	unsigned64	sync	impl	1,335	-0,156
div_by_2199023255552	signed64	signed64	sync	impl	7,654	-0,203
dotnet_shift_left_by_42	unsigned64	unsigned64	sync	impl	1,264	-0,248
dotnet_shift_left_by_42	signed64	signed64	sync	impl	1,264	-0,248
dotnet_shift_right_by_42	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_42	signed64	signed64	sync	impl	3,174	-0,162
mul_by_4398046511104	unsigned64	unsigned64	sync	impl	1,264	-0,248
mul_by_4398046511104	signed64	signed64	sync	impl	1,264	-0,248
div_by_4398046511104	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_4398046511104	signed64	signed64	sync	impl	7,512	-0,226
dotnet_shift_left_by_43	unsigned64	unsigned64	sync	impl	1,239	-0,121
dotnet_shift_left_by_43	signed64	signed64	sync	impl	1,239	-0,121
dotnet_shift_right_by_43	unsigned64	unsigned64	sync	impl	1,335	-0,161
dotnet_shift_right_by_43	signed64	signed64	sync	impl	3,458	-0,138
mul_by_8796093022208	unsigned64	unsigned64	sync	impl	1,239	-0,121
mul_by_8796093022208	signed64	signed64	sync	impl	1,239	-0,121
div_by_8796093022208	unsigned64	unsigned64	sync	impl	1,335	-0,161
div_by_8796093022208	signed64	signed64	sync	impl	7,439	-0,236
dotnet_shift_left_by_44	unsigned64	unsigned64	sync	impl	1,236	-0,096
dotnet_shift_left_by_44	signed64	signed64	sync	impl	1,236	-0,096
dotnet_shift_right_by_44	unsigned64	unsigned64	sync	impl	1,070	-0,139
dotnet_shift_right_by_44	signed64	signed64	sync	impl	3,174	-0,164
mul_by_17592186044416	unsigned64	unsigned64	sync	impl	1,236	-0,096
mul_by_17592186044416	signed64	signed64	sync	impl	1,236	-0,096
div_by_17592186044416	unsigned64	unsigned64	sync	impl	1,070	-0,139
div_by_17592186044416	signed64	signed64	sync	impl	8,287	-0,208
dotnet_shift_left_by_45	unsigned64	unsigned64	sync	impl	1,419	-0,248
dotnet_shift_left_by_45	signed64	signed64	sync	impl	1,419	-0,248
dotnet_shift_right_by_45	unsigned64	unsigned64	sync	impl	1,298	-0,146
dotnet_shift_right_by_45	signed64	signed64	sync	impl	3,186	-0,164
mul_by_35184372088832	unsigned64	unsigned64	sync	impl	1,419	-0,248
mul_by_35184372088832	signed64	signed64	sync	impl	1,419	-0,248
div_by_35184372088832	unsigned64	unsigned64	sync	impl	1,298	-0,146
div_by_35184372088832	signed64	signed64	sync	impl	7,951	-0,218
dotnet_shift_left_by_46	unsigned64	unsigned64	sync	impl	1,431	-0,248
dotnet_shift_left_by_46	signed64	signed64	sync	impl	1,431	-0,248
dotnet_shift_right_by_46	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_46	signed64	signed64	sync	impl	3,336	-0,259
mul_by_70368744177664	unsigned64	unsigned64	sync	impl	1,431	-0,248
mul_by_70368744177664	signed64	signed64	sync	impl	1,431	-0,248
div_by_70368744177664	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_70368744177664	signed64	signed64	sync	impl	7,626	-0,208
dotnet_shift_left_by_47	unsigned64	unsigned64	sync	impl	1,070	-0,142
dotnet_shift_left_by_47	signed64	signed64	sync	impl	1,070	-0,142
dotnet_shift_right_by_47	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_47	signed64	signed64	sync	impl	3,391	-0,256
mul_by_140737488355328	unsigned64	unsigned64	sync	impl	1,070	-0,142
mul_by_140737488355328	signed64	signed64	sync	impl	1,070	-0,142
div_by_140737488355328	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_140737488355328	signed64	signed64	sync	impl	7,577	-0,204
dotnet_shift_left_by_48	unsigned64	unsigned64	sync	impl	1,399	-0,228
dotnet_shift_left_by_48	signed64	signed64	sync	impl	1,399	-0,228
dotnet_shift_right_by_48	unsigned64	unsigned64	sync	impl	1,238	-0,139
dotnet_shift_right_by_48	signed64	signed64	sync	impl	3,391	-0,256
mul_by_281474976710656	unsigned64	unsigned64	sync	impl	1,399	-0,228
mul_by_281474976710656	signed64	signed64	sync	impl	1,399	-0,228
div_by_281474976710656	unsigned64	unsigned64	sync	impl	1,238	-0,139
div_by_281474976710656	signed64	signed64	sync	impl	7,704	-0,377
dotnet_shift_left_by_49	unsigned64	unsigned64	sync	impl	1,637	-0,248
dotnet_shift_left_by_49	signed64	signed64	sync	impl	1,637	-0,248
dotnet_shift_right_by_49	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_49	signed64	signed64	sync	impl	3,408	-0,256
mul_by_562949953421312	unsigned64	unsigned64	sync	impl	1,637	-0,248
mul_by_562949953421312	signed64	signed64	sync	impl	1,637	-0,248
div_by_562949953421312	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_562949953421312	signed64	signed64	sync	impl	7,406	-0,172
dotnet_shift_left_by_50	unsigned64	unsigned64	sync	impl	1,571	-0,248
dotnet_shift_left_by_50	signed64	signed64	sync	impl	1,571	-0,248
dotnet_shift_right_by_50	unsigned64	unsigned64	sync	impl	1,298	-0,145
dotnet_shift_right_by_50	signed64	signed64	sync	impl	4,195	-0,231
mul_by_1125899906842624	unsigned64	unsigned64	sync	impl	1,571	-0,248
mul_by_1125899906842624	signed64	signed64	sync	impl	1,571	-0,248
div_by_1125899906842624	unsigned64	unsigned64	sync	impl	1,298	-0,145
div_by_1125899906842624	signed64	signed64	sync	impl	7,773	-0,217
dotnet_shift_left_by_51	unsigned64	unsigned64	sync	impl	1,281	-0,228
dotnet_shift_left_by_51	signed64	signed64	sync	impl	1,281	-0,228
dotnet_shift_right_by_51	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_51	signed64	signed64	sync	impl	4,158	-0,236
mul_by_2251799813685248	unsigned64	unsigned64	sync	impl	1,281	-0,228
mul_by_2251799813685248	signed64	signed64	sync	impl	1,281	-0,228
div_by_2251799813685248	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_2251799813685248	signed64	signed64	sync	impl	7,772	-0,211
dotnet_shift_left_by_52	unsigned64	unsigned64	sync	impl	1,221	-0,093
dotnet_shift_left_by_52	signed64	signed64	sync	impl	1,221	-0,093
dotnet_shift_right_by_52	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_52	signed64	signed64	sync	impl	4,215	-0,238
mul_by_4503599627370496	unsigned64	unsigned64	sync	impl	1,221	-0,093
mul_by_4503599627370496	signed64	signed64	sync	impl	1,221	-0,093
div_by_4503599627370496	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_4503599627370496	signed64	signed64	sync	impl	7,857	-0,210
dotnet_shift_left_by_53	unsigned64	unsigned64	sync	impl	1,438	-0,248
dotnet_shift_left_by_53	signed64	signed64	sync	impl	1,438	-0,248
dotnet_shift_right_by_53	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_53	signed64	signed64	sync	impl	4,488	-0,225
mul_by_9007199254740992	unsigned64	unsigned64	sync	impl	1,438	-0,248
mul_by_9007199254740992	signed64	signed64	sync	impl	1,438	-0,248
div_by_9007199254740992	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_9007199254740992	signed64	signed64	sync	impl	7,012	-0,224
dotnet_shift_left_by_54	unsigned64	unsigned64	sync	impl	1,581	-0,248
dotnet_shift_left_by_54	signed64	signed64	sync	impl	1,581	-0,248
dotnet_shift_right_by_54	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_54	signed64	signed64	sync	impl	4,152	-0,226
mul_by_18014398509481984	unsigned64	unsigned64	sync	impl	1,581	-0,248
mul_by_18014398509481984	signed64	signed64	sync	impl	1,581	-0,248
div_by_18014398509481984	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_18014398509481984	signed64	signed64	sync	impl	7,498	-0,218
dotnet_shift_left_by_55	unsigned64	unsigned64	sync	impl	1,403	-0,228
dotnet_shift_left_by_55	signed64	signed64	sync	impl	1,403	-0,228
dotnet_shift_right_by_55	unsigned64	unsigned64	sync	impl	1,238	-0,139
dotnet_shift_right_by_55	signed64	signed64	sync	impl	4,356	-0,242
mul_by_36028797018963968	unsigned64	unsigned64	sync	impl	1,403	-0,228
mul_by_36028797018963968	signed64	signed64	sync	impl	1,403	-0,228
div_by_36028797018963968	unsigned64	unsigned64	sync	impl	1,238	-0,139
div_by_36028797018963968	signed64	signed64	sync	impl	6,634	-0,210
dotnet_shift_left_by_56	unsigned64	unsigned64	sync	impl	1,227	-0,117
dotnet_shift_left_by_56	signed64	signed64	sync	impl	1,227	-0,117
dotnet_shift_right_by_56	unsigned64	unsigned64	sync	impl	1,221	-0,139
dotnet_shift_right_by_56	signed64	signed64	sync	impl	4,406	-0,256
mul_by_72057594037927936	unsigned64	unsigned64	sync	impl	1,227	-0,117
mul_by_72057594037927936	signed64	signed64	sync	impl	1,227	-0,117
div_by_72057594037927936	unsigned64	unsigned64	sync	impl	1,221	-0,139
div_by_72057594037927936	signed64	signed64	sync	impl	6,842	-0,210
dotnet_shift_left_by_57	unsigned64	unsigned64	sync	impl	1,267	-0,228
dotnet_shift_left_by_57	signed64	signed64	sync	impl	1,267	-0,228
dotnet_shift_right_by_57	unsigned64	unsigned64	sync	impl	1,238	-0,139
dotnet_shift_right_by_57	signed64	signed64	sync	impl	4,390	-0,237
mul_by_144115188075855872	unsigned64	unsigned64	sync	impl	1,267	-0,228
mul_by_144115188075855872	signed64	signed64	sync	impl	1,267	-0,228
div_by_144115188075855872	unsigned64	unsigned64	sync	impl	1,238	-0,139
div_by_144115188075855872	signed64	signed64	sync	impl	7,028	-0,180
dotnet_shift_left_by_58	unsigned64	unsigned64	sync	impl	1,422	-0,228
dotnet_shift_left_by_58	signed64	signed64	sync	impl	1,422	-0,228
dotnet_shift_right_by_58	unsigned64	unsigned64	sync	impl	1,070	-0,139
dotnet_shift_right_by_58	signed64	signed64	sync	impl	4,545	-0,238
mul_by_288230376151711744	unsigned64	unsigned64	sync	impl	1,422	-0,228
mul_by_288230376151711744	signed64	signed64	sync	impl	1,422	-0,228
div_by_288230376151711744	unsigned64	unsigned64	sync	impl	1,070	-0,139
div_by_288230376151711744	signed64	signed64	sync	impl	7,215	-0,222
dotnet_shift_left_by_59	unsigned64	unsigned64	sync	impl	1,085	-0,093
dotnet_shift_left_by_59	signed64	signed64	sync	impl	1,085	-0,093
dotnet_shift_right_by_59	unsigned64	unsigned64	sync	impl	1,070	-0,139
dotnet_shift_right_by_59	signed64	signed64	sync	impl	4,512	-0,231
mul_by_576460752303423488	unsigned64	unsigned64	sync	impl	1,085	-0,093
mul_by_576460752303423488	signed64	signed64	sync	impl	1,085	-0,093
div_by_576460752303423488	unsigned64	unsigned64	sync	impl	1,070	-0,139
div_by_576460752303423488	signed64	signed64	sync	impl	6,897	-0,228
dotnet_shift_left_by_60	unsigned64	unsigned64	sync	impl	1,460	-0,248
dotnet_shift_left_by_60	signed64	signed64	sync	impl	1,460	-0,248
dotnet_shift_right_by_60	unsigned64	unsigned64	sync	impl	1,238	-0,116
dotnet_shift_right_by_60	signed64	signed64	sync	impl	4,663	-0,231
mul_by_1152921504606846976	unsigned64	unsigned64	sync	impl	1,460	-0,248
mul_by_1152921504606846976	signed64	signed64	sync	impl	1,460	-0,248
div_by_1152921504606846976	unsigned64	unsigned64	sync	impl	1,238	-0,116
div_by_1152921504606846976	signed64	signed64	sync	impl	7,334	-0,221
dotnet_shift_left_by_61	unsigned64	unsigned64	sync	impl	1,422	-0,228
dotnet_shift_left_by_61	signed64	signed64	sync	impl	1,422	-0,228
dotnet_shift_right_by_61	unsigned64	unsigned64	sync	impl	1,070	-0,139
dotnet_shift_right_by_61	signed64	signed64	sync	impl	5,168	-0,248
mul_by_2305843009213693952	unsigned64	unsigned64	sync	impl	1,422	-0,228
mul_by_2305843009213693952	signed64	signed64	sync	impl	1,422	-0,228
div_by_2305843009213693952	unsigned64	unsigned64	sync	impl	1,070	-0,139
div_by_2305843009213693952	signed64	signed64	sync	impl	7,200	-0,214
dotnet_shift_left_by_62	unsigned64	unsigned64	sync	impl	1,413	-0,248
dotnet_shift_left_by_62	signed64	signed64	sync	impl	1,413	-0,248
dotnet_shift_right_by_62	unsigned64	unsigned64	sync	impl	1,085	-0,094
dotnet_shift_right_by_62	signed64	signed64	sync	impl	4,707	-0,234
mul_by_4611686018427387904	unsigned64	unsigned64	sync	impl	1,413	-0,248
mul_by_4611686018427387904	signed64	signed64	sync	impl	1,413	-0,248
div_by_4611686018427387904	unsigned64	unsigned64	sync	impl	1,085	-0,094
div_by_4611686018427387904	signed64	signed64	sync	impl	6,951	-0,198
dotnet_shift_left_by_63	unsigned64	unsigned64	sync	impl	1,578	-0,234
dotnet_shift_left_by_63	signed64	signed64	sync	impl	1,578	-0,234
dotnet_shift_right_by_63	unsigned64	unsigned64	sync	impl	0,797	-0,128
dotnet_shift_right_by_63	signed64	signed64	sync	impl	4,896	-0,241
mul_by_9223372036854775808	unsigned64	unsigned64	sync	impl	1,578	-0,234
div_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,797	-0,128
dotnet_shift_left	unsigned32	unsigned32	sync	impl	5,244	0,017
dotnet_shift_left	signed32	signed32	sync	impl	5,244	0,017
dotnet_shift_right	unsigned32	unsigned32	sync	impl	5,125	-0,027
dotnet_shift_right	signed32	signed32	sync	impl	5,093	-0,029
dotnet_shift_left	unsigned64	unsigned64	sync	impl	5,600	-0,032
dotnet_shift_left	signed64	signed64	sync	impl	5,600	-0,032
dotnet_shift_right	unsigned64	unsigned64	sync	impl	5,644	-0,060
dotnet_shift_right	signed64	signed64	sync	impl	5,677	-0,035
mul_by_-2	signed1	signed1	sync	synth	0	0
mul_by_-2	signed8	signed8	sync	impl	2,237	-0,131
mul_by_-2	signed16	signed16	sync	impl	2,531	-0,007
mul_by_-2	signed32	signed32	sync	impl	3,147	0,011
mul_by_-2	signed64	signed64	sync	impl	3,603	0,019
mul_by_0	unsigned1	unsigned1	sync	synth	0	0
mul_by_0	unsigned8	unsigned8	sync	synth	0	0
mul_by_0	unsigned16	unsigned16	sync	synth	0	0
mul_by_0	unsigned32	unsigned32	sync	synth	0	0
mul_by_0	unsigned64	unsigned64	sync	synth	0	0
